Year,Player,Age,Height,Weight,Birth_State,Birth_City,Collage,Team,Pos,Salary,G,GS,PTS,MP,PER,FTr,OWS,DWS,WS,VORP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
2017.0,Marcelo Huertas,33.0,190.0,90.0,Brazil,Sao Paulo,Unknown,LAL,PG,1533800.0,23.0,1.0,63.0,237.0,9.1,0.25,-0.2,0.1,-0.1,-0.3,25.0,68.0,4.0,19.0,21.0,49.0,9.0,17.0,2.0,22.0,24.0,52.0,10.0,2.0,19.0,16.0
2017.0,Josh Huestis,25.0,201.0,104.0,Texas,Webster,Stanford University,OKC,PF,1471382.0,2.0,0.0,14.0,31.0,26.1,0.091,0.1,0.0,0.2,0.1,6.0,11.0,2.0,4.0,4.0,7.0,0.0,1.0,4.0,5.0,9.0,3.0,0.0,3.0,0.0,0.0
2017.0,Stanley Johnson,20.0,203.0,99.0,Pennsylvania,Clairton,Murray State University,DET,SF,3097800.0,77.0,1.0,339.0,1371.0,7.2,0.145,-1.4,1.8,0.4,0.0,129.0,365.0,45.0,154.0,84.0,211.0,36.0,53.0,36.0,153.0,189.0,105.0,56.0,24.0,71.0,121.0
2017.0,Nikola Jokic,21.0,208.0,113.0,Serbia,Sombor,Unknown,DEN,C,1471382.0,73.0,59.0,1221.0,2038.0,26.4,0.267,7.7,2.0,9.7,5.3,494.0,854.0,45.0,139.0,449.0,715.0,188.0,228.0,212.0,506.0,718.0,359.0,61.0,56.0,171.0,214.0
2017.0,Tyus Jones,20.0,188.0,88.0,Minnesota,Burnsville,Duke University,MIN,PG,1471382.0,60.0,0.0,209.0,774.0,13.8,0.23800000000000002,1.0,0.6,1.5,0.0,75.0,181.0,26.0,73.0,49.0,108.0,33.0,43.0,10.0,57.0,67.0,156.0,47.0,5.0,38.0,50.0
2017.0,Frank Kaminsky,23.0,213.0,109.0,Illinois,Winfield,University of Wisconsin,CHO,C,2847600.0,75.0,16.0,874.0,1954.0,13.0,0.195,0.4,1.9,2.3,0.2,320.0,802.0,116.0,354.0,204.0,448.0,118.0,156.0,57.0,279.0,336.0,162.0,47.0,34.0,76.0,139.0
2017.0,Kevon Looney,20.0,206.0,99.0,Wisconsin,Milwaukee,"University of California, Los Angeles",GSW,C,1471382.0,53.0,4.0,135.0,447.0,13.4,0.318,0.7,0.8,1.4,0.3,56.0,107.0,2.0,9.0,54.0,98.0,21.0,34.0,44.0,80.0,124.0,29.0,14.0,17.0,17.0,64.0
2017.0,Trey Lyles,21.0,208.0,106.0,Canada,Saskatoon,University of Kentucky,UTA,PF,2441400.0,71.0,4.0,440.0,1158.0,10.0,0.18,-0.9,1.6,0.8,-0.3,159.0,439.0,65.0,204.0,94.0,235.0,57.0,79.0,48.0,187.0,235.0,70.0,26.0,20.0,64.0,97.0
2017.0,Boban Marjanovic,28.0,221.0,131.0,Serbia,Zajecar,Unknown,DET,C,7000000.0,35.0,0.0,191.0,293.0,29.6,0.439,1.2,0.5,1.7,0.2,72.0,132.0,0.0,0.0,72.0,132.0,47.0,58.0,46.0,84.0,130.0,9.0,6.0,12.0,10.0,25.0
2017.0,Jarell Martin,22.0,208.0,108.0,Louisiana,Baton Rouge,Louisiana State University,MEM,PF,1471382.0,42.0,3.0,165.0,558.0,8.7,0.331,-0.2,0.8,0.6,-0.6,58.0,151.0,9.0,25.0,49.0,126.0,40.0,50.0,42.0,120.0,162.0,8.0,17.0,9.0,28.0,91.0
2017.0,T.J. McConnell,24.0,208.0,108.0,Unknown,Unknown,Unknown,PHI,PG,1471382.0,81.0,51.0,556.0,2133.0,13.7,0.17600000000000002,1.4,2.4,3.8,0.0,236.0,512.0,11.0,55.0,225.0,457.0,73.0,90.0,39.0,212.0,251.0,534.0,134.0,10.0,159.0,139.0
2017.0,Chris McCullough,21.0,211.0,90.0,New York,Bronx,Syracuse University,TOT,PF,1471382.0,16.0,0.0,36.0,80.0,15.2,0.156,0.1,0.1,0.1,-0.1,16.0,32.0,1.0,7.0,15.0,25.0,3.0,5.0,9.0,10.0,19.0,2.0,2.0,2.0,3.0,7.0
2017.0,Chris McCullough,21.0,211.0,90.0,New York,Bronx,Syracuse University,BRK,PF,1471382.0,14.0,0.0,35.0,72.0,16.8,0.09699999999999999,0.1,0.0,0.1,0.0,16.0,31.0,1.0,6.0,15.0,25.0,2.0,3.0,9.0,8.0,17.0,2.0,1.0,2.0,2.0,7.0
2017.0,Chris McCullough,21.0,211.0,90.0,New York,Bronx,Syracuse University,WAS,PF,1471382.0,2.0,0.0,1.0,8.0,1.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0
2017.0,Jordan McRae,25.0,198.0,83.0,Georgia,Savannah,University of Tennessee,CLE,SG,874636.0,37.0,4.0,161.0,384.0,9.7,0.22699999999999998,-0.1,0.2,0.2,-0.4,58.0,150.0,18.0,51.0,40.0,99.0,27.0,34.0,6.0,34.0,40.0,19.0,8.0,6.0,14.0,31.0
2017.0,Salah Mejri,30.0,216.0,111.0,Tunisia,Jendouba,Unknown,DAL,C,1471382.0,73.0,11.0,213.0,905.0,14.8,0.445,1.3,1.7,3.0,0.5,88.0,137.0,1.0,3.0,87.0,134.0,36.0,61.0,97.0,211.0,308.0,14.0,32.0,61.0,40.0,152.0
2017.0,Jordan Mickey,22.0,203.0,106.0,Texas,Dallas,Louisiana State University,BOS,PF,1471382.0,25.0,1.0,38.0,141.0,9.8,0.41200000000000003,-0.1,0.2,0.1,-0.1,15.0,34.0,0.0,1.0,15.0,33.0,8.0,14.0,13.0,21.0,34.0,7.0,3.0,6.0,9.0,12.0
2017.0,Emmanuel Mudiay,20.0,196.0,90.0,Democratic Republic of the Congo,Kinshasa,Unknown,DEN,PG,3381480.0,55.0,41.0,603.0,1406.0,10.9,0.303,-0.4,0.5,0.2,-0.6,208.0,551.0,56.0,178.0,152.0,373.0,131.0,167.0,29.0,149.0,178.0,217.0,41.0,13.0,123.0,95.0
2017.0,Raul Neto,24.0,185.0,81.0,Brazil,Belo Horizonte,Unknown,UTA,PG,1471382.0,40.0,0.0,100.0,346.0,10.7,0.099,0.2,0.6,0.7,0.1,41.0,91.0,10.0,31.0,31.0,60.0,8.0,9.0,4.0,26.0,30.0,34.0,21.0,5.0,15.0,48.0
2017.0,Jahlil Okafor,21.0,211.0,124.0,Illinois,Chicago,Duke University,PHI,C,4995120.0,50.0,33.0,590.0,1134.0,14.8,0.335,0.1,1.1,1.2,-0.4,242.0,471.0,0.0,0.0,242.0,471.0,106.0,158.0,81.0,159.0,240.0,58.0,20.0,49.0,91.0,122.0
2017.0,Kelly Oubre,21.0,201.0,92.0,Louisiana,New Orleans,University of Kansas,WAS,SF,2093040.0,79.0,5.0,501.0,1605.0,9.1,0.22399999999999998,0.6,1.4,2.1,-0.1,186.0,442.0,54.0,188.0,132.0,254.0,75.0,99.0,61.0,199.0,260.0,47.0,58.0,17.0,49.0,195.0
2017.0,Cameron Payne,22.0,190.0,83.0,Tennessee,Memphis,Murray State University,TOT,PG,2203440.0,31.0,0.0,160.0,462.0,5.6,0.040999999999999995,-0.8,0.4,-0.3,-0.6,64.0,193.0,27.0,86.0,37.0,107.0,5.0,8.0,3.0,45.0,48.0,55.0,14.0,5.0,29.0,52.0
2017.0,Cameron Payne,22.0,190.0,83.0,Tennessee,Memphis,Murray State University,OKC,PG,2203440.0,20.0,0.0,106.0,320.0,6.2,0.031,-0.4,0.3,-0.1,-0.4,43.0,130.0,16.0,52.0,27.0,78.0,4.0,4.0,2.0,29.0,31.0,40.0,10.0,5.0,16.0,38.0
2017.0,Cameron Payne,22.0,190.0,83.0,Tennessee,Memphis,Murray State University,CHI,PG,2203440.0,11.0,0.0,54.0,142.0,4.0,0.063,-0.4,0.1,-0.3,-0.2,21.0,63.0,11.0,34.0,10.0,29.0,1.0,4.0,1.0,16.0,17.0,15.0,4.0,0.0,13.0,14.0
2017.0,Bobby Portis,21.0,211.0,104.0,Arkansas,Little Rock,University of Arkansas,CHI,PF,1516320.0,64.0,13.0,437.0,1000.0,14.9,0.157,1.1,1.2,2.4,-0.3,183.0,375.0,32.0,96.0,151.0,279.0,39.0,59.0,75.0,221.0,296.0,35.0,16.0,11.0,37.0,94.0
2017.0,Kristaps Porzingis,21.0,221.0,108.0,Latvia,Liepaja,Unknown,NYK,PF,4503600.0,66.0,65.0,1196.0,2164.0,17.4,0.256,2.4,2.1,4.5,1.2,443.0,985.0,112.0,314.0,331.0,671.0,198.0,252.0,111.0,364.0,475.0,97.0,47.0,130.0,118.0,244.0
2017.0,Norman Powell,23.0,193.0,97.0,California,San Diego,"University of California, Los Angeles",TOR,SG,1471382.0,76.0,18.0,636.0,1368.0,14.0,0.314,1.4,1.4,2.8,0.2,227.0,506.0,56.0,173.0,171.0,333.0,126.0,159.0,26.0,142.0,168.0,82.0,51.0,14.0,70.0,127.0
2017.0,Willie Reed,26.0,206.0,106.0,Louisiana,Hico,Grambling State University,MIA,C,1577230.0,71.0,5.0,374.0,1031.0,17.1,0.309,2.1,1.5,3.6,0.4,162.0,285.0,1.0,4.0,161.0,281.0,49.0,88.0,129.0,203.0,332.0,26.0,18.0,47.0,31.0,137.0
2017.0,Josh Richardson,23.0,198.0,90.0,Oklahoma,Edmond,University of Tennessee,MIA,SG,1471382.0,53.0,34.0,539.0,1614.0,10.7,0.15,0.3,1.9,2.2,0.9,202.0,513.0,75.0,227.0,127.0,286.0,60.0,77.0,35.0,133.0,168.0,140.0,60.0,39.0,65.0,132.0
2017.0,Terry Rozier,22.0,188.0,86.0,Ohio,Youngstown,University of Louisville,BOS,PG,1988520.0,74.0,0.0,410.0,1263.0,10.8,0.161,0.0,1.4,1.4,-0.2,151.0,411.0,57.0,179.0,94.0,232.0,51.0,66.0,40.0,187.0,227.0,131.0,45.0,11.0,47.0,69.0
2017.0,D'Angelo Russell,20.0,188.0,86.0,Unknown,Unknown,Unknown,LAL,PG,5562360.0,63.0,60.0,984.0,1811.0,15.3,0.217,0.3,1.0,1.3,0.7,351.0,867.0,135.0,384.0,216.0,483.0,147.0,188.0,31.0,191.0,222.0,303.0,87.0,16.0,176.0,130.0
2017.0,Jonathon Simmons,27.0,185.0,83.0,Alabama,Birmingham,New York University,SAS,SG,6300000.0,78.0,8.0,483.0,1392.0,9.9,0.314,-0.1,2.1,2.0,0.0,177.0,421.0,30.0,102.0,147.0,319.0,99.0,132.0,20.0,140.0,160.0,126.0,47.0,25.0,76.0,146.0
2017.0,Axel Toupane,24.0,201.0,89.0,France,Mulhouse,Unknown,TOT,SF,25000.0,4.0,0.0,11.0,47.0,6.2,0.0,0.0,0.0,0.1,0.0,5.0,9.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0
2017.0,Axel Toupane,24.0,201.0,89.0,France,Mulhouse,Unknown,MIL,SF,25000.0,2.0,0.0,0.0,6.0,-9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017.0,Axel Toupane,24.0,201.0,89.0,France,Mulhouse,Unknown,NOP,SF,25000.0,2.0,0.0,11.0,41.0,8.6,0.0,0.1,0.0,0.1,0.0,5.0,8.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0
2017.0,Karl-Anthony Towns,21.0,213.0,110.0,New Jersey,Edison,University of Kentucky,MIN,C,6216840.0,82.0,82.0,2061.0,3030.0,26.0,0.289,9.9,2.8,12.7,5.4,802.0,1479.0,101.0,275.0,701.0,1204.0,356.0,428.0,296.0,711.0,1007.0,220.0,57.0,103.0,212.0,241.0
2017.0,Myles Turner,20.0,211.0,110.0,Texas,Bedford,University of Texas at Austin,IND,C,2569920.0,81.0,81.0,1173.0,2541.0,18.5,0.349,4.3,3.7,8.0,2.8,444.0,869.0,40.0,115.0,404.0,754.0,245.0,303.0,139.0,448.0,587.0,106.0,74.0,173.0,105.0,262.0
2017.0,Rashad Vaughn,20.0,198.0,91.0,Minnesota,Minneapolis,"University of Nevada, Las Vegas",MIL,SG,1889040.0,41.0,2.0,142.0,458.0,7.8,0.032,-0.5,0.4,0.0,-0.3,57.0,156.0,26.0,81.0,31.0,75.0,2.0,5.0,4.0,45.0,49.0,23.0,19.0,10.0,14.0,32.0
2017.0,Briante Weber,24.0,188.0,74.0,Virginia,Chesapeake,Virginia Commonwealth University,TOT,PG,83129.0,20.0,0.0,62.0,205.0,11.0,0.267,0.0,0.2,0.3,-0.1,25.0,60.0,1.0,10.0,24.0,50.0,11.0,16.0,8.0,18.0,26.0,21.0,12.0,1.0,8.0,16.0
2017.0,Briante Weber,24.0,188.0,74.0,Virginia,Chesapeake,Virginia Commonwealth University,GSW,PG,83129.0,7.0,0.0,12.0,46.0,5.9,0.214,-0.1,0.1,0.0,0.0,5.0,14.0,0.0,3.0,5.0,11.0,2.0,3.0,0.0,4.0,4.0,5.0,3.0,1.0,3.0,4.0
2017.0,Briante Weber,24.0,188.0,74.0,Virginia,Chesapeake,Virginia Commonwealth University,CHO,PG,83129.0,13.0,0.0,50.0,159.0,12.5,0.28300000000000003,0.1,0.2,0.3,0.0,20.0,46.0,1.0,7.0,19.0,39.0,9.0,13.0,8.0,14.0,22.0,16.0,9.0,0.0,5.0,12.0
2017.0,Alan Williams,24.0,198.0,90.0,Unknown,Unknown,Drake University,PHO,C,6000000.0,47.0,0.0,346.0,708.0,19.5,0.419,1.1,0.9,2.1,0.1,138.0,267.0,0.0,1.0,138.0,266.0,70.0,112.0,94.0,198.0,292.0,23.0,27.0,32.0,37.0,125.0
2017.0,Justise Winslow,20.0,201.0,102.0,Texas,Houston,Duke University,MIA,SF,2705040.0,18.0,15.0,196.0,625.0,8.2,0.209,-0.9,0.8,-0.1,-0.1,80.0,225.0,7.0,35.0,73.0,190.0,29.0,47.0,23.0,71.0,94.0,66.0,27.0,6.0,33.0,52.0
2017.0,Delon Wright,24.0,196.0,83.0,California,Los Angeles,University of Utah,TOR,PG,1645200.0,27.0,0.0,150.0,446.0,15.0,0.474,0.5,0.6,1.1,0.4,49.0,116.0,10.0,30.0,39.0,86.0,42.0,55.0,16.0,32.0,48.0,57.0,27.0,11.0,25.0,31.0
2017.0,Joe Young,24.0,188.0,81.0,Texas,Houston,University of Oregon,IND,PG,1471382.0,33.0,0.0,68.0,135.0,11.4,0.20800000000000002,-0.2,0.1,-0.1,-0.2,26.0,72.0,5.0,23.0,21.0,49.0,11.0,15.0,1.0,16.0,17.0,15.0,4.0,0.0,5.0,5.0
2017.0,Alex Abrines,23.0,198.0,86.0,Spain,Palma de Mallorca,Unknown,OKC,SG,5725000.0,68.0,6.0,406.0,1055.0,10.1,0.14400000000000002,1.2,0.9,2.1,-0.1,134.0,341.0,94.0,247.0,40.0,94.0,44.0,49.0,18.0,68.0,86.0,40.0,37.0,8.0,33.0,114.0
2017.0,Ron Baker,23.0,193.0,99.0,Kansas,Hays,Wichita State University,NYK,SG,4328000.0,52.0,13.0,215.0,857.0,7.5,0.198,-0.6,0.5,-0.1,-0.5,82.0,217.0,23.0,86.0,59.0,131.0,28.0,43.0,12.0,86.0,98.0,107.0,34.0,8.0,56.0,74.0
2017.0,Wade Baldwin,20.0,193.0,91.0,New Jersey,Belle Mead,Vanderbilt University,MEM,PG,1874400.0,33.0,1.0,106.0,405.0,6.4,0.322,-0.9,0.5,-0.4,-0.4,36.0,115.0,3.0,22.0,33.0,93.0,31.0,37.0,11.0,35.0,46.0,61.0,18.0,7.0,40.0,40.0
2017.0,Malik Beasley,20.0,196.0,88.0,Georgia,Atlanta,Florida State University,DEN,SG,1700640.0,22.0,1.0,83.0,165.0,13.7,0.13699999999999998,0.1,0.1,0.2,-0.1,33.0,73.0,9.0,28.0,24.0,45.0,8.0,10.0,5.0,12.0,17.0,11.0,7.0,0.0,8.0,10.0
2017.0,DeAndre' Bembry,22.0,198.0,95.0,North Carolina,Charlotte,Saint Joseph's University,ATL,SF,1567200.0,38.0,1.0,101.0,371.0,8.8,0.163,-0.1,0.4,0.3,-0.2,47.0,98.0,1.0,18.0,46.0,80.0,6.0,16.0,14.0,45.0,59.0,28.0,8.0,5.0,16.0,21.0
2017.0,Dragan Bender,19.0,216.0,102.0,Bosnia and Herzegovina,Capljina,Unknown,PHO,PF,4468800.0,43.0,0.0,146.0,574.0,5.3,0.068,-0.7,0.3,-0.3,-0.3,57.0,161.0,28.0,101.0,29.0,60.0,4.0,11.0,23.0,80.0,103.0,23.0,10.0,22.0,32.0,74.0
2017.0,Davis Bertans,24.0,208.0,95.0,Latvia,Valmiera,Unknown,SAS,PF,1312611.0,67.0,6.0,303.0,808.0,12.9,0.145,1.1,1.2,2.3,0.8,103.0,234.0,69.0,173.0,34.0,61.0,28.0,34.0,22.0,77.0,99.0,46.0,20.0,28.0,32.0,75.0
2017.0,Joel Bolomboy,23.0,206.0,106.0,Ukraine,Kiev,Weber State University,UTA,PF,1312611.0,12.0,0.0,22.0,53.0,19.7,0.375,0.1,0.1,0.2,0.0,9.0,16.0,1.0,4.0,8.0,12.0,3.0,6.0,4.0,13.0,17.0,2.0,1.0,2.0,2.0,1.0
2017.0,Malcolm Brogdon,24.0,196.0,97.0,Georgia,Atlanta,University of Virginia,MIL,SG,1312611.0,75.0,28.0,767.0,1982.0,14.9,0.198,2.6,1.5,4.1,0.8,290.0,635.0,78.0,193.0,212.0,442.0,109.0,126.0,47.0,166.0,213.0,317.0,84.0,12.0,113.0,140.0
2017.0,Jaylen Brown,20.0,193.0,97.0,California,Oakland,University of Missouri,BOS,SF,4956480.0,78.0,20.0,515.0,1341.0,10.3,0.293,0.2,1.3,1.5,-0.7,192.0,423.0,46.0,135.0,146.0,288.0,85.0,124.0,45.0,175.0,220.0,64.0,35.0,18.0,68.0,142.0
2017.0,Nicolas Brussino,23.0,201.0,88.0,Argentina,Santa Fe,Unknown,DAL,SF,1312611.0,54.0,2.0,150.0,521.0,10.7,0.156,0.0,0.6,0.6,0.1,52.0,141.0,29.0,95.0,23.0,46.0,17.0,22.0,26.0,69.0,95.0,47.0,17.0,8.0,26.0,43.0
2017.0,Marquese Chriss,19.0,208.0,105.0,California,Sacramento,University of Washington,PHO,PF,3073800.0,82.0,75.0,753.0,1743.0,12.3,0.28600000000000003,0.3,1.5,1.8,0.2,284.0,632.0,72.0,224.0,212.0,408.0,113.0,181.0,96.0,252.0,348.0,60.0,67.0,70.0,108.0,263.0
2017.0,Semaj Christon,24.0,190.0,86.0,Ohio,Cincinnati,Xavier University,OKC,PG,832994.0,64.0,1.0,183.0,973.0,5.7,0.139,-0.7,0.8,0.1,-1.1,77.0,223.0,12.0,63.0,65.0,160.0,17.0,31.0,19.0,69.0,88.0,130.0,28.0,6.0,43.0,79.0
2017.0,Quinn Cook,23.0,188.0,83.0,District of Columbia,Washington,Duke University,TOT,PG,100000.0,14.0,0.0,79.0,188.0,11.8,0.076,0.1,0.1,0.2,-0.2,33.0,66.0,11.0,26.0,22.0,40.0,2.0,5.0,1.0,6.0,7.0,26.0,4.0,0.0,13.0,13.0
2017.0,Quinn Cook,23.0,188.0,83.0,District of Columbia,Washington,Duke University,DAL,PG,100000.0,5.0,0.0,27.0,77.0,6.9,0.08,-0.1,0.0,-0.1,-0.1,11.0,25.0,5.0,14.0,6.0,11.0,0.0,2.0,0.0,3.0,3.0,12.0,1.0,0.0,8.0,6.0
2017.0,Quinn Cook,23.0,188.0,83.0,District of Columbia,Washington,Duke University,NOP,PG,100000.0,9.0,0.0,52.0,111.0,15.3,0.073,0.2,0.1,0.3,-0.1,22.0,41.0,6.0,12.0,16.0,29.0,2.0,3.0,1.0,3.0,4.0,14.0,3.0,0.0,5.0,7.0
2017.0,Deyonta Davis,20.0,211.0,107.0,Michigan,Muskegon,Michigan State University,MEM,C,1312611.0,36.0,0.0,58.0,238.0,10.6,0.38299999999999995,0.1,0.4,0.5,-0.1,24.0,47.0,0.0,0.0,24.0,47.0,10.0,18.0,20.0,40.0,60.0,2.0,3.0,17.0,8.0,40.0
2017.0,Malcolm Delaney,27.0,190.0,86.0,Maryland,Baltimore,Virginia Polytechnic Institute and State University,ATL,PG,2500000.0,73.0,2.0,391.0,1248.0,7.5,0.24,-1.1,1.3,0.1,-1.2,145.0,388.0,26.0,110.0,119.0,278.0,75.0,93.0,11.0,113.0,124.0,193.0,39.0,1.0,95.0,112.0
2017.0,Cheick Diallo,20.0,206.0,99.0,Mali,Kayes,University of Kansas,NOP,PF,1312611.0,17.0,0.0,87.0,199.0,16.8,0.276,0.2,0.3,0.5,-0.2,36.0,76.0,0.0,0.0,36.0,76.0,15.0,21.0,23.0,50.0,73.0,4.0,4.0,7.0,7.0,17.0
2017.0,Kris Dunn,22.0,193.0,95.0,Connecticut,New London,Providence College,MIN,PG,4046760.0,78.0,7.0,293.0,1333.0,8.1,0.188,-1.2,1.3,0.1,-0.1,118.0,313.0,21.0,73.0,97.0,240.0,36.0,59.0,24.0,142.0,166.0,188.0,78.0,36.0,89.0,178.0
2017.0,Henry Ellenson,20.0,211.0,111.0,Wisconsin,Rice Lake,Marquette University,DET,PF,1780800.0,19.0,2.0,60.0,146.0,7.5,0.125,-0.4,0.2,-0.2,-0.2,23.0,64.0,10.0,35.0,13.0,29.0,4.0,8.0,8.0,33.0,41.0,7.0,1.0,1.0,14.0,6.0
2017.0,Joel Embiid,22.0,213.0,113.0,Cameroon,Yaounde,University of Kansas,PHI,C,6100266.0,31.0,31.0,627.0,786.0,24.1,0.569,0.5,1.5,1.9,1.0,200.0,429.0,36.0,98.0,164.0,331.0,191.0,244.0,61.0,182.0,243.0,66.0,27.0,76.0,117.0,112.0
2017.0,Kay Felder,21.0,175.0,79.0,Michigan,Detroit,Oakland University,CLE,PG,1312611.0,42.0,0.0,166.0,386.0,11.2,0.31,-0.3,0.4,0.0,-0.4,62.0,158.0,7.0,22.0,55.0,136.0,35.0,49.0,3.0,38.0,41.0,58.0,18.0,7.0,31.0,38.0
2017.0,Yogi Ferrell,23.0,183.0,81.0,Indiana,Indianapolis,Indiana University,TOT,PG,1312611.0,46.0,29.0,462.0,1197.0,13.1,0.226,0.8,1.0,1.8,0.4,160.0,394.0,68.0,176.0,92.0,218.0,74.0,89.0,20.0,91.0,111.0,172.0,42.0,9.0,70.0,90.0
2017.0,Yogi Ferrell,23.0,183.0,81.0,Indiana,Indianapolis,Indiana University,BRK,PG,1312611.0,10.0,0.0,54.0,151.0,6.5,0.327,-0.2,0.0,-0.2,-0.2,18.0,49.0,8.0,27.0,10.0,22.0,10.0,16.0,4.0,8.0,12.0,17.0,2.0,2.0,14.0,11.0
2017.0,Yogi Ferrell,23.0,183.0,81.0,Indiana,Indianapolis,Indiana University,DAL,PG,1312611.0,36.0,29.0,408.0,1046.0,14.1,0.212,1.0,0.9,2.0,0.6,142.0,345.0,60.0,149.0,82.0,196.0,64.0,73.0,16.0,83.0,99.0,155.0,40.0,7.0,56.0,79.0
2017.0,Dorian Finney-Smith,23.0,203.0,99.0,Virginia,Portsmouth,University of Florida,DAL,PF,1312611.0,81.0,35.0,350.0,1642.0,7.7,0.183,-0.1,1.5,1.4,0.2,124.0,333.0,56.0,191.0,68.0,142.0,46.0,61.0,55.0,166.0,221.0,67.0,52.0,25.0,45.0,125.0
2017.0,Bryn Forbes,23.0,190.0,86.0,Michigan,Lansing,Michigan State University,SAS,SG,1312611.0,36.0,0.0,94.0,285.0,5.9,0.061,-0.2,0.2,0.1,-0.3,36.0,99.0,17.0,53.0,19.0,46.0,5.0,6.0,2.0,21.0,23.0,23.0,1.0,0.0,11.0,20.0
2017.0,Michael Gbinije,24.0,201.0,90.0,Connecticut,Hartford,Syracuse University,DET,SG,500000.0,9.0,0.0,4.0,32.0,-2.1,0.2,-0.1,0.0,-0.1,-0.1,1.0,10.0,0.0,4.0,1.0,6.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0
2017.0,Marcus Georges-Hunt,22.0,196.0,97.0,Florida,Miami,Georgia Institute of Technology,ORL,SG,1312611.0,5.0,0.0,14.0,48.0,10.2,1.429,0.1,0.0,0.1,0.0,2.0,7.0,1.0,2.0,1.0,5.0,9.0,10.0,1.0,8.0,9.0,3.0,1.0,0.0,2.0,5.0
2017.0,Treveon Graham,23.0,198.0,99.0,District of Columbia,Washington,Virginia Commonwealth University,CHO,SG,1312611.0,27.0,1.0,57.0,189.0,10.6,0.375,0.3,0.2,0.4,0.0,19.0,40.0,9.0,15.0,10.0,25.0,10.0,15.0,5.0,17.0,22.0,6.0,6.0,1.0,3.0,18.0
2017.0,A.J. Hammons,24.0,198.0,99.0,Unknown,Unknown,Unknown,DAL,C,1312611.0,22.0,0.0,48.0,163.0,8.4,0.47600000000000003,-0.2,0.2,0.0,-0.1,17.0,42.0,5.0,10.0,12.0,32.0,9.0,20.0,8.0,28.0,36.0,4.0,1.0,13.0,10.0,21.0
2017.0,Andrew Harrison,22.0,198.0,96.0,Texas,San Antonio,University of Kentucky,MEM,PG,1312611.0,72.0,18.0,425.0,1474.0,8.7,0.539,0.0,1.5,1.6,-0.2,117.0,360.0,43.0,156.0,74.0,204.0,148.0,194.0,23.0,113.0,136.0,198.0,54.0,20.0,85.0,194.0
2017.0,Juan Hernangomez,21.0,206.0,104.0,Spain,Madrid,Unknown,DEN,PF,2076840.0,62.0,9.0,305.0,842.0,13.3,0.33899999999999997,1.2,0.6,1.8,0.1,101.0,224.0,46.0,113.0,55.0,111.0,57.0,76.0,43.0,144.0,187.0,29.0,29.0,12.0,31.0,62.0
2017.0,Willy Hernangomez,22.0,211.0,108.0,Spain,Madrid,Unknown,NYK,C,1435750.0,72.0,22.0,587.0,1324.0,18.9,0.26899999999999996,1.8,1.6,3.4,0.7,246.0,465.0,4.0,15.0,242.0,450.0,91.0,125.0,170.0,332.0,502.0,96.0,41.0,36.0,100.0,150.0
2017.0,Buddy Hield,23.0,193.0,97.0,Bahamas,Freeport,University of Oklahoma,TOT,SG,3675480.0,82.0,55.0,866.0,1888.0,11.8,0.099,0.0,1.3,1.3,-0.4,327.0,768.0,148.0,379.0,179.0,389.0,64.0,76.0,35.0,234.0,269.0,121.0,38.0,9.0,101.0,115.0
2017.0,Buddy Hield,23.0,193.0,97.0,Bahamas,Freeport,University of Oklahoma,NOP,SG,3675480.0,57.0,37.0,488.0,1161.0,9.9,0.07,-0.4,0.9,0.5,-0.5,185.0,472.0,89.0,241.0,96.0,231.0,29.0,33.0,19.0,147.0,166.0,77.0,18.0,7.0,48.0,81.0
2017.0,Buddy Hield,23.0,193.0,97.0,Bahamas,Freeport,University of Oklahoma,SAC,SG,3675480.0,25.0,18.0,378.0,727.0,14.9,0.145,0.4,0.4,0.8,0.1,142.0,296.0,59.0,138.0,83.0,158.0,35.0,43.0,16.0,87.0,103.0,44.0,20.0,2.0,53.0,34.0
2017.0,Brandon Ingram,19.0,206.0,86.0,North Carolina,Kinston,Duke University,LAL,SF,5519400.0,79.0,40.0,740.0,2279.0,8.5,0.312,-1.0,0.7,-0.3,-1.1,276.0,686.0,55.0,187.0,221.0,499.0,133.0,214.0,60.0,257.0,317.0,166.0,50.0,36.0,116.0,158.0
2017.0,Demetrius Jackson,22.0,185.0,91.0,Indiana,South Bend,University of Notre Dame,BOS,PG,92858.0,5.0,0.0,10.0,17.0,30.8,1.5,0.1,0.0,0.1,0.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0
